model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
2012,gmc_acadia,2,6,gas,113417,automatic,SUV,white,1,gmc
2016,subaru_outback,2,6,gas,32889,automatic,SUV,grey,1,subaru
2012,toyota_sienna,2,6,gas,135907,automatic,van,silver,0,toyota
2002,kia_soul,2,4,gas,167062,manual,sedan,white,0,kia
2015,toyota_tacoma,3,6,gas,64000,automatic,truck,unknown,1,toyota
2011,jeep_wrangler,2,6,gas,163943,automatic,SUV,black,1,jeep
2017,nissan_altima,3,4,gas,38902,automatic,sedan,black,0,nissan
2010,ford_explorer,2,6,gas,55486,automatic,SUV,blue,1,ford
2001,nissan_frontier,2,6,gas,125000,manual,pickup,black,1,nissan
2011,toyota_camry,2,6,gas,130271,automatic,sedan,black,0,toyota
2010,ford_f-150,2,8,gas,64200,automatic,truck,custom,1,ford
2006,chevrolet_silverado_2500hd,3,8,diesel,181787,automatic,truck,black,1,chevrolet
2011,nissan_rogue,3,4,gas,118802,automatic,SUV,blue,1,nissan
2014,ford_focus,3,4,gas,87654,automatic,hatchback,unknown,0,ford
2005,honda_cr-v,2,4,gas,158000,automatic,SUV,silver,0,honda
2009,honda_accord,2,4,gas,118791,automatic,sedan,black,0,honda
2009,nissan_maxima,4,6,gas,105000,automatic,sedan,white,0,nissan
1996,chevrolet_corvette,2,8,gas,114300,automatic,coupe,red,0,chevrolet
2017,chevrolet_silverado_1500,3,8,gas,72965,automatic,truck,black,1,chevrolet
2005,toyota_tacoma,3,6,gas,167523,manual,truck,unknown,1,toyota
2012,honda_accord,3,4,gas,112713,automatic,sedan,red,0,honda
2007,chevrolet_tahoe,2,8,gas,162999,automatic,SUV,grey,1,chevrolet
2012,chevrolet_suburban,2,8,gas,163100,automatic,SUV,unknown,1,chevrolet
2014,ford_f-150,3,6,gas,95000,automatic,truck,blue,1,ford
2013,kia_sorento,2,4,gas,110367,automatic,SUV,blue,1,kia
2004,bmw_x5,3,6,gas,153057,automatic,SUV,unknown,1,bmw
2011,hyundai_sonata,3,4,gas,66501,automatic,sedan,silver,0,hyundai
2011,toyota_camry,2,4,gas,133018,automatic,sedan,red,0,toyota
2012,dodge_grand_caravan,2,6,gas,160501,automatic,mini-van,black,0,dodge
2013,ram_1500,3,8,gas,98000,automatic,truck,blue,1,ram
2014,chevrolet_camaro,3,8,gas,95000,automatic,coupe,unknown,0,chevrolet
2008,jeep_wrangler,2,6,gas,149167,automatic,SUV,custom,1,jeep
2004,toyota_sienna,3,6,gas,143000,automatic,van,silver,0,toyota
2012,ram_2500,3,6,diesel,119546,automatic,pickup,white,1,ram
2005,jeep_wrangler,3,6,gas,151000,automatic,SUV,silver,1,jeep
2016,ram_1500,3,8,gas,56000,automatic,truck,blue,0,ram
2015,ford_focus,4,4,gas,36000,automatic,hatchback,silver,0,ford
2000,ford_mustang,2,6,gas,140000,manual,coupe,red,0,ford
2018,nissan_altima,3,4,gas,40277,automatic,sedan,silver,0,nissan
2009,chevrolet_silverado_2500hd,2,8,gas,170000,automatic,truck,unknown,1,chevrolet
2000,ford_focus,1,4,gas,221000,manual,sedan,blue,0,ford
2004,toyota_corolla,2,4,gas,103889,automatic,sedan,silver,0,toyota
2004,chevrolet_suburban,2,8,gas,136801,automatic,SUV,blue,0,chevrolet
2009,ram_2500,3,6,diesel,119546,automatic,pickup,white,1,ram
2009,bmw_x5,3,6,gas,105621,automatic,SUV,silver,1,bmw
2003,gmc_sierra_1500,2,8,gas,163000,automatic,pickup,red,0,gmc
2008,chevrolet_silverado,2,6,gas,146000,automatic,pickup,white,0,chevrolet
2007,honda_accord,3,4,gas,95804,other,sedan,unknown,0,honda
2015,ford_explorer,2,6,gas,84000,automatic,SUV,black,1,ford
2017,jeep_wrangler_unlimited,2,6,gas,37873,manual,SUV,blue,1,jeep
2014,toyota_corolla,2,4,gas,44442,automatic,sedan,grey,0,toyota
2014,toyota_corolla,2,4,gas,86722,manual,sedan,silver,0,toyota
2011,nissan_versa,2,4,gas,98783,manual,sedan,black,0,nissan
2013,hyundai_elantra,2,4,gas,65557,automatic,sedan,grey,0,hyundai
2017,nissan_frontier,2,6,gas,25462,automatic,pickup,grey,1,nissan
2011,chrysler_200,2,6,gas,42446,automatic,sedan,blue,0,chrysler
2011,toyota_sienna,2,4,gas,124200,automatic,mini-van,unknown,0,toyota
2016,dodge_grand_caravan,2,6,gas,56635,automatic,mini-van,grey,0,dodge
2017,nissan_frontier,2,6,gas,34096,automatic,pickup,black,1,nissan
2006,chrysler_300,2,6,gas,160270,automatic,sedan,unknown,0,chrysler
2014,chrysler_town_&_country,2,6,gas,67586,automatic,mini-van,unknown,0,chrysler
2014,ford_focus_se,3,4,gas,63380,automatic,sedan,white,0,ford
2014,chevrolet_equinox,3,6,gas,178490,automatic,SUV,silver,1,chevrolet
2009,jeep_wrangler,2,8,gas,142000,automatic,SUV,unknown,1,jeep
2008,volkswagen_passat,3,4,gas,91600,automatic,sedan,silver,0,volkswagen
2012,kia_soul,2,4,gas,69910,automatic,sedan,white,0,kia
2016,toyota_corolla,2,4,gas,65139,automatic,sedan,black,0,toyota
2011,ford_edge,2,6,gas,130271,automatic,sedan,silver,1,ford
2012,ram_1500,3,8,gas,106674,automatic,pickup,silver,1,ram
2014,jeep_cherokee,3,6,gas,117357,automatic,SUV,blue,1,jeep
2008,ford_f150,0,8,gas,285000,automatic,pickup,white,0,ford
2011,chevrolet_silverado_1500,2,8,gas,130271,automatic,pickup,blue,0,chevrolet
2016,kia_soul,3,4,gas,108761,manual,sedan,grey,0,kia
2007,toyota_prius,2,4,hybrid,213211,automatic,hatchback,custom,0,toyota
2009,chevrolet_tahoe,2,8,gas,151000,automatic,SUV,unknown,1,chevrolet
2012,ford_f-150,2,8,gas,116510,automatic,truck,white,1,ford
2004,gmc_sierra_2500hd,3,8,gas,177000,automatic,truck,grey,1,gmc
1996,ram_2500,2,6,gas,170000,automatic,pickup,unknown,1,ram
2005,ram_2500,2,8,gas,211000,automatic,pickup,white,1,ram
2014,ford_mustang,2,6,gas,52779,manual,coupe,grey,0,ford
2001,subaru_forester,3,4,gas,109021,automatic,SUV,grey,1,subaru
2006,volkswagen_jetta,3,4,diesel,271914,manual,sedan,grey,0,volkswagen
2009,buick_enclave,3,6,gas,124567,automatic,SUV,purple,1,buick
2016,nissan_sentra,2,4,gas,55189,automatic,sedan,silver,0,nissan
2014,chevrolet_cruze,2,4,gas,75716,automatic,sedan,blue,0,chevrolet
2008,honda_odyssey,2,6,gas,222235,automatic,mini-van,white,0,honda
2014,chevrolet_corvette,2,8,gas,96500,manual,coupe,white,0,chevrolet
2001,bmw_x5,3,8,gas,190108,automatic,SUV,white,1,bmw
2006,ram_3500,2,6,diesel,169847,automatic,truck,silver,1,ram
2001,ford_f-150,1,8,gas,200000,automatic,pickup,red,1,ford
2010,honda_civic,3,4,gas,149000,automatic,sedan,brown,0,honda
2016,nissan_rogue,3,4,gas,121635,automatic,SUV,grey,0,nissan
2015,ram_2500,3,8,gas,62500,automatic,truck,blue,1,ram
2005,subaru_outback,2,4,gas,158000,automatic,hatchback,silver,1,subaru
2007,chevrolet_suburban,2,8,gas,251285,automatic,SUV,unknown,1,chevrolet
2019,chevrolet_camaro_lt_coupe_2d,2,6,gas,11438,other,coupe,grey,0,chevrolet
2005,ford_f-250,3,8,gas,79355,automatic,pickup,unknown,1,ford
2000,chevrolet_tahoe,2,8,gas,179634,automatic,SUV,silver,1,chevrolet
2002,toyota_4runner,3,6,gas,250398,automatic,SUV,unknown,1,toyota
2013,ford_f-150,3,8,gas,41350,automatic,pickup,black,1,ford
2002,gmc_yukon,2,8,gas,202000,automatic,SUV,unknown,1,gmc
2016,chevrolet_camaro,5,8,gas,3396,automatic,coupe,red,0,chevrolet
2013,ford_f-250_sd,2,6,diesel,243000,automatic,truck,white,1,ford
2009,chevrolet_silverado_1500,2,8,gas,177000,automatic,pickup,white,1,chevrolet
2011,ram_3500,2,6,diesel,245000,automatic,pickup,red,1,ram
2012,dodge_grand_caravan,3,6,gas,93198,automatic,mini-van,red,0,dodge
2016,ram_1500,3,8,gas,56000,automatic,pickup,white,1,ram
2009,gmc_sierra_1500,2,8,gas,123000,automatic,truck,silver,1,gmc
2015,toyota_tacoma,3,6,gas,78327,automatic,pickup,silver,1,toyota
2008,jeep_wrangler,4,6,gas,135000,manual,truck,blue,0,jeep
2007,honda_accord,3,4,gas,140000,automatic,coupe,silver,0,honda
2016,hyundai_sonata,2,6,gas,67000,automatic,sedan,blue,0,hyundai
2009,ford_f-250_sd,2,8,gas,185843,automatic,truck,black,1,ford
2008,toyota_corolla,3,4,gas,134591,automatic,sedan,brown,0,toyota
2013,gmc_sierra_2500hd,2,8,diesel,105808,automatic,truck,white,1,gmc
2008,nissan_sentra,2,4,gas,159000,automatic,sedan,white,0,nissan
2008,ford_explorer,4,6,gas,135000,automatic,SUV,white,1,ford
2009,chevrolet_silverado_1500,2,8,gas,142498,automatic,pickup,grey,1,chevrolet
2013,toyota_camry,3,4,gas,111337,automatic,other,grey,0,toyota
2006,dodge_dakota,4,6,gas,50000,automatic,truck,black,0,dodge
2014,chevrolet_silverado_1500,3,8,other,86000,automatic,pickup,red,1,chevrolet
2008,dodge_dakota,4,6,gas,135000,automatic,truck,unknown,0,dodge
2009,toyota_prius,3,4,hybrid,142451,automatic,hatchback,white,0,toyota
2013,honda_cr-v,3,4,gas,139857,automatic,SUV,brown,0,honda
2011,honda_civic_lx,3,4,gas,120000,automatic,sedan,grey,0,honda
2001,jeep_grand_cherokee,2,6,gas,242688,automatic,SUV,unknown,1,jeep
2006,nissan_altima,2,4,gas,104000,automatic,sedan,brown,0,nissan
2007,ford_focus,3,4,gas,140000,automatic,wagon,brown,0,ford
2008,toyota_camry,2,4,gas,173000,automatic,sedan,blue,0,toyota
2014,jeep_grand_cherokee_laredo,2,6,gas,30235,automatic,SUV,brown,1,jeep
2005,ford_explorer,2,8,gas,111850,automatic,SUV,unknown,1,ford
2003,toyota_rav4,3,4,gas,107,automatic,SUV,red,1,toyota
2009,dodge_grand_caravan,2,6,gas,187000,automatic,mini-van,green,0,dodge
2010,ram_3500,2,6,diesel,212762,automatic,truck,silver,1,ram
2007,ram_3500,2,6,diesel,172318,automatic,truck,white,1,ram
2017,chevrolet_silverado,4,8,gas,29613,automatic,truck,white,1,chevrolet
2000,gmc_sierra_1500,2,8,gas,161555,automatic,truck,unknown,1,gmc
2007,ford_f-150,2,8,gas,153000,automatic,pickup,grey,1,ford
2012,nissan_altima,1,4,gas,81000,automatic,sedan,silver,0,nissan
2012,nissan_altima,2,4,gas,119000,automatic,sedan,black,0,nissan
2008,ford_escape,2,4,gas,137,automatic,SUV,unknown,0,ford
2006,ford_f250_super_duty,3,8,gas,180000,automatic,truck,red,0,ford
2015,jeep_wrangler,4,6,gas,120000,automatic,truck,unknown,1,jeep
2011,subaru_impreza,4,4,gas,128000,manual,sedan,silver,1,subaru
2007,toyota_camry,2,4,gas,153000,automatic,sedan,grey,0,toyota
2014,ford_mustang,3,6,gas,79435,automatic,coupe,black,0,ford
2005,ram_2500,2,6,diesel,99784,automatic,truck,black,1,ram
2018,ford_fusion,3,4,gas,45694,automatic,other,grey,0,ford
2003,chevrolet_silverado,2,8,gas,240000,automatic,pickup,unknown,1,chevrolet
2012,nissan_frontier,0,6,gas,120000,automatic,truck,white,1,nissan
2003,ford_explorer,2,6,gas,166479,automatic,truck,unknown,1,ford
2010,honda_accord,2,4,gas,130608,automatic,sedan,black,0,honda
2013,ford_focus,2,4,gas,85742,automatic,hatchback,white,0,ford
2013,ford_explorer,2,6,gas,75239,automatic,SUV,unknown,1,ford
2008,toyota_camry,2,4,gas,147398,automatic,sedan,custom,0,toyota
2015,honda_civic,3,4,gas,15000,automatic,sedan,black,0,honda
2010,ford_fusion,3,4,gas,170000,automatic,sedan,silver,0,ford
2011,jeep_wrangler,2,6,gas,116049,manual,SUV,white,1,jeep
2009,honda_accord,2,6,gas,197023,automatic,sedan,white,0,honda
2013,chevrolet_silverado_1500,2,8,gas,200557,automatic,truck,unknown,1,chevrolet
2011,honda_civic,2,4,gas,130271,automatic,sedan,grey,0,honda
2008,honda_civic,2,4,gas,125490,automatic,sedan,silver,0,honda
2010,gmc_sierra_1500,2,8,gas,183917,automatic,truck,black,1,gmc
2007,hyundai_sonata,2,4,gas,153000,automatic,sedan,blue,0,hyundai
2015,nissan_versa,3,4,gas,41223,manual,sedan,black,0,nissan
2013,chevrolet_cruze,2,4,gas,158074,automatic,sedan,black,0,chevrolet
2015,chevrolet_camaro,3,6,gas,69683,automatic,coupe,grey,0,chevrolet
2010,toyota_camry,2,4,gas,227456,automatic,sedan,red,0,toyota
2017,nissan_altima,2,4,gas,45096,automatic,sedan,silver,0,nissan
2011,chevrolet_impala,2,6,gas,93209,automatic,sedan,unknown,0,chevrolet
2011,chevrolet_cruze,2,4,gas,113893,manual,sedan,silver,0,chevrolet
2006,chevrolet_silverado_2500hd,3,8,diesel,175192,automatic,pickup,grey,1,chevrolet
2004,chevrolet_silverado_2500hd,3,8,gas,147888,automatic,truck,blue,1,chevrolet
2012,gmc_sierra_1500,2,8,gas,72314,automatic,truck,unknown,0,gmc
2000,ford_f-150,2,6,gas,142000,manual,truck,red,0,ford
2006,ford_f-150,2,6,gas,156516,automatic,pickup,white,0,ford
1997,toyota_tacoma,2,6,gas,212234,automatic,truck,white,1,toyota
2008,chrysler_town_&_country,3,6,gas,73561,automatic,mini-van,blue,0,chrysler
2017,ford_focus,2,4,gas,35068,manual,hatchback,white,0,ford
2007,ford_mustang,2,6,gas,115136,automatic,coupe,white,0,ford
2007,jeep_liberty,1,8,gas,128000,automatic,SUV,red,1,jeep
2008,chevrolet_colorado,3,5,gas,120477,automatic,pickup,black,1,chevrolet
2013,chevrolet_silverado,3,8,gas,158353,automatic,truck,blue,1,chevrolet
2012,chevrolet_silverado,3,8,gas,154029,automatic,truck,silver,0,chevrolet
2009,gmc_sierra,2,8,gas,199000,automatic,pickup,blue,1,gmc
2018,nissan_versa,3,4,gas,23689,automatic,sedan,silver,0,nissan
2015,chevrolet_silverado,3,8,gas,159105,automatic,truck,white,0,chevrolet
2007,toyota_4runner,4,6,gas,116100,automatic,SUV,black,1,toyota
2015,chevrolet_colorado,3,4,gas,106530,automatic,truck,white,0,chevrolet
2011,gmc_yukon,3,8,gas,82563,automatic,SUV,white,1,gmc
2011,ford_ranger,3,6,gas,116849,automatic,truck,white,0,ford
2007,chevrolet_colorado,3,5,gas,45180,automatic,truck,white,0,chevrolet
2013,jeep_grand_cherokee,3,8,gas,98000,automatic,SUV,unknown,1,jeep
2011,ford_ranger,3,6,gas,90157,automatic,truck,unknown,0,ford
2004,toyota_4runner,3,8,gas,218629,automatic,SUV,silver,0,toyota
2007,chevrolet_silverado_1500,3,8,gas,170304,automatic,truck,red,1,chevrolet
2001,jeep_wrangler,3,4,gas,231089,manual,SUV,yellow,1,jeep
2010,ford_mustang,3,6,gas,108509,automatic,coupe,red,0,ford
2015,volkswagen_jetta,4,4,gas,82000,automatic,sedan,black,1,volkswagen
2011,chevrolet_camaro,3,6,gas,124964,automatic,coupe,black,0,chevrolet
2016,chevrolet_silverado_2500hd,4,8,gas,47847,automatic,truck,white,0,chevrolet
2017,toyota_tacoma,4,4,gas,17776,automatic,truck,black,0,toyota
2011,honda_cr-v,2,4,gas,130271,automatic,SUV,unknown,1,honda
2009,chevrolet_silverado_1500,2,8,gas,142000,automatic,truck,silver,1,chevrolet
2015,chevrolet_silverado_2500hd,3,8,gas,80425,automatic,truck,white,1,chevrolet
1998,jeep_wrangler,3,4,gas,94000,automatic,SUV,white,1,jeep
2017,ford_f250,3,8,gas,103366,automatic,truck,unknown,1,ford
2014,chevrolet_tahoe,3,8,gas,119424,automatic,SUV,black,0,chevrolet
2000,jeep_wrangler,2,6,gas,185000,automatic,SUV,unknown,0,jeep
2008,toyota_corolla,3,4,gas,101887,automatic,sedan,red,0,toyota
2017,chevrolet_silverado,3,6,gas,89884,automatic,truck,white,1,chevrolet
2007,chevrolet_silverado_2500hd,2,8,gas,100064,automatic,pickup,black,1,chevrolet
2012,honda_civic_lx,3,4,gas,99084,automatic,sedan,white,0,honda
2019,toyota_rav4,4,4,gas,12606,automatic,SUV,unknown,0,toyota
2010,ford_escape,3,6,gas,125000,automatic,SUV,blue,1,ford
2017,ford_explorer,3,6,gas,38902,automatic,other,black,1,ford
2014,nissan_frontier,3,4,gas,86000,manual,pickup,silver,0,nissan
2010,gmc_sierra,2,8,gas,148000,automatic,pickup,blue,1,gmc
2013,chevrolet_suburban,3,8,gas,187356,automatic,SUV,silver,1,chevrolet
2013,ford_f250,3,8,gas,148000,automatic,truck,white,0,ford
2004,nissan_maxima,4,6,gas,132000,automatic,sedan,white,0,nissan
2008,toyota_highlander,3,6,gas,114720,automatic,SUV,silver,0,toyota
2002,gmc_sierra_1500,1,8,gas,205000,automatic,pickup,unknown,1,gmc
2013,ford_f-150,3,6,gas,98000,automatic,pickup,blue,1,ford
2016,ford_fusion,3,4,gas,41272,automatic,sedan,silver,1,ford
2011,honda_pilot,3,6,gas,123048,automatic,SUV,grey,1,honda
2018,ford_escape,3,4,gas,36130,automatic,SUV,white,1,ford
2013,ford_f-150,3,8,gas,92431,automatic,pickup,silver,0,ford
2010,toyota_camry,2,10,gas,130608,automatic,sedan,grey,0,toyota
2006,jeep_wrangler,3,6,gas,92770,manual,offroad,unknown,1,jeep
2006,jeep_wrangler,2,6,gas,147555,automatic,SUV,white,1,jeep
2017,ford_escape,3,4,gas,88136,automatic,SUV,white,1,ford
2014,ford_focus,2,4,gas,96667,automatic,sedan,white,0,ford
2013,honda_cr-v,3,4,gas,83600,manual,SUV,unknown,0,honda
2003,volkswagen_passat,3,4,gas,170000,automatic,sedan,grey,0,volkswagen
2007,jeep_grand_cherokee_laredo,3,6,gas,147620,automatic,SUV,black,1,jeep
2009,toyota_sienna,3,6,gas,98000,automatic,mini-van,unknown,0,toyota
2011,subaru_impreza,2,4,gas,140312,automatic,sedan,red,1,subaru
2013,ford_f-150,3,6,gas,83000,automatic,truck,blue,1,ford
2013,chevrolet_silverado_1500,3,8,gas,98000,automatic,truck,unknown,1,chevrolet
2006,honda_civic,2,4,gas,129000,automatic,coupe,silver,0,honda
2005,chevrolet_silverado_1500,3,8,gas,151366,automatic,pickup,red,1,chevrolet
2016,gmc_sierra_1500,2,8,gas,55189,automatic,truck,white,1,gmc
2014,ford_mustang,3,6,gas,55710,automatic,convertible,grey,0,ford
2010,nissan_maxima,2,6,gas,104000,automatic,sedan,unknown,0,nissan
2019,toyota_camry_le,4,4,gas,13355,automatic,sedan,white,0,toyota
2013,toyota_highlander,3,6,gas,110701,automatic,SUV,white,1,toyota
2010,honda_accord,4,4,gas,91,automatic,sedan,silver,0,honda
2009,acura_tl,2,6,gas,142000,automatic,sedan,unknown,1,acura
2015,toyota_tacoma,3,6,gas,53390,automatic,truck,blue,1,toyota
2017,chevrolet_equinox,3,4,gas,64663,automatic,SUV,red,0,chevrolet
2010,honda_civic,4,4,gas,152000,automatic,sedan,grey,0,honda
2007,toyota_rav4,3,4,gas,118000,automatic,SUV,unknown,1,toyota
2010,dodge_charger,2,6,gas,130608,automatic,sedan,black,0,dodge
2014,honda_odyssey,3,6,gas,86000,automatic,mini-van,unknown,0,honda
2013,volkswagen_passat,3,5,gas,84905,automatic,sedan,black,0,volkswagen
2014,ford_f-150,3,6,gas,95382,automatic,pickup,grey,1,ford
2004,toyota_camry,3,4,gas,185234,automatic,sedan,silver,0,toyota
2009,chevrolet_impala,2,6,gas,123951,automatic,sedan,custom,0,chevrolet
2012,ford_focus,2,10,gas,107722,other,sedan,grey,0,ford
2013,ford_fusion,3,4,hybrid,104732,automatic,sedan,blue,0,ford
2014,toyota_tacoma,3,6,gas,99246,automatic,pickup,grey,1,toyota
2010,gmc_sierra_1500,2,10,gas,150807,automatic,truck,white,1,gmc
2014,chevrolet_cruze,2,10,gas,114867,automatic,sedan,red,0,chevrolet
2014,chevrolet_silverado_1500,2,10,gas,99224,automatic,truck,white,0,chevrolet
2016,ford_escape,2,4,gas,119507,automatic,SUV,white,0,ford
2011,chevrolet_silverado_1500,3,8,gas,99325,automatic,pickup,black,1,chevrolet
2014,ford_f-150,2,8,gas,116265,automatic,truck,white,0,ford
2009,chevrolet_colorado,2,10,gas,103950,other,truck,custom,0,chevrolet
2015,chrysler_200,2,4,gas,84000,automatic,sedan,white,1,chrysler
2018,chevrolet_camaro,4,4,gas,18852,automatic,coupe,blue,0,chevrolet
2018,volkswagen_passat,3,4,gas,32637,automatic,sedan,unknown,0,volkswagen
2013,chevrolet_silverado_1500,3,8,gas,98000,automatic,pickup,black,1,chevrolet
2015,ford_mustang,4,6,gas,71000,automatic,coupe,white,0,ford
2012,ford_fusion,2,4,gas,141000,automatic,sedan,unknown,0,ford
2018,ford_f150,4,8,gas,9400,automatic,truck,grey,1,ford
2016,ford_focus_se,3,4,gas,20000,automatic,sedan,red,0,ford
2008,gmc_sierra,4,8,gas,160000,automatic,pickup,silver,1,gmc
2007,toyota_corolla,3,4,gas,94000,automatic,sedan,silver,0,toyota
2009,dodge_grand_caravan,2,6,gas,185000,automatic,mini-van,silver,0,dodge
2007,honda_pilot,2,6,gas,288000,automatic,SUV,custom,1,honda
2012,chevrolet_equinox,3,6,gas,148000,automatic,SUV,custom,1,chevrolet
2001,ford_f-250,3,10,gas,71000,automatic,truck,silver,1,ford
2003,ford_f250_super_duty,3,8,diesel,259000,automatic,pickup,red,1,ford
2009,jeep_wrangler,3,4,gas,74780,automatic,other,unknown,1,jeep
2016,chevrolet_equinox,4,4,gas,120000,automatic,SUV,grey,1,chevrolet
2016,ram_1500,3,8,gas,24909,automatic,pickup,white,1,ram
2018,toyota_highlander,5,6,gas,6893,automatic,SUV,white,0,toyota
2016,ram_1500,3,8,gas,26301,automatic,pickup,black,1,ram
2017,chevrolet_corvette,3,8,gas,25000,manual,coupe,unknown,0,chevrolet
2012,ford_focus,3,4,gas,97000,automatic,sedan,silver,0,ford
2014,chevrolet_colorado,3,4,gas,62267,automatic,other,white,0,chevrolet
2007,hyundai_santa_fe,2,6,gas,143000,automatic,SUV,blue,1,hyundai
2010,subaru_forester,3,4,gas,106000,automatic,SUV,white,1,subaru
2017,ford_f-150,3,6,gas,131689,automatic,pickup,black,1,ford
2000,jeep_cherokee,3,6,gas,75000,automatic,SUV,green,1,jeep
2013,chrysler_200,2,4,gas,84000,automatic,sedan,unknown,0,chrysler
2014,nissan_sentra,2,4,gas,12898,automatic,sedan,unknown,0,nissan
2008,toyota_rav4,3,4,gas,134591,automatic,SUV,silver,1,toyota
2012,subaru_forester,2,4,gas,116510,automatic,SUV,blue,1,subaru
2009,chevrolet_silverado_1500,2,8,gas,108000,automatic,truck,red,1,chevrolet
2008,ford_escape,2,4,gas,105317,automatic,hatchback,silver,1,ford
2014,ford_f-150,3,8,gas,38916,automatic,truck,black,1,ford
2003,ford_mustang,2,8,gas,170000,manual,coupe,black,0,ford
2008,toyota_highlander,2,6,gas,147398,automatic,SUV,red,1,toyota
2005,honda_civic_lx,3,4,gas,122000,automatic,sedan,unknown,0,honda
2010,honda_cr-v,3,4,gas,173000,automatic,SUV,blue,1,honda
1995,toyota_4runner,0,6,gas,164221,automatic,SUV,red,0,toyota
1999,ford_f350_super_duty,3,8,diesel,155000,automatic,pickup,blue,1,ford
2016,chevrolet_silverado,4,8,gas,36645,automatic,pickup,white,1,chevrolet
2007,ford_explorer,2,6,gas,101078,automatic,SUV,unknown,0,ford
2009,chevrolet_impala,2,6,gas,61581,automatic,sedan,blue,0,chevrolet
2009,honda_accord,4,4,gas,134000,automatic,sedan,brown,0,honda
2005,ford_mustang,2,6,gas,78318,automatic,coupe,grey,0,ford
2008,volkswagen_passat,3,4,gas,190500,manual,wagon,blue,0,volkswagen
2018,ford_f-150,3,6,gas,32551,automatic,pickup,red,1,ford
2018,kia_soul,4,4,gas,25334,automatic,hatchback,unknown,0,kia
2016,toyota_corolla,3,4,gas,45179,automatic,sedan,grey,0,toyota
2016,toyota_prius,3,4,hybrid,53277,automatic,hatchback,unknown,0,toyota
2018,nissan_rogue,4,4,gas,28003,automatic,SUV,white,1,nissan
2003,toyota_corolla,2,4,gas,235000,automatic,sedan,grey,0,toyota
2017,chevrolet_traverse,3,6,gas,29004,automatic,SUV,black,1,chevrolet
2010,honda_accord,3,4,gas,59000,automatic,sedan,grey,0,honda
2015,ford_f250,3,8,gas,145053,automatic,truck,silver,1,ford
2014,ram_3500,3,8,gas,142083,automatic,truck,white,1,ram
2017,ford_f150,3,8,gas,38902,automatic,truck,unknown,1,ford
2016,ram_1500,3,8,gas,56000,automatic,pickup,unknown,1,ram
2014,toyota_sienna,3,6,gas,59699,automatic,mini-van,white,0,toyota
2015,ram_2500,3,8,diesel,178285,automatic,truck,white,0,ram
2016,ford_focus,3,4,gas,56000,automatic,sedan,grey,0,ford
