,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
11102,6990,2016,ford focus se,4,4,gas,70699,manual,sedan,silver,0,ford
11103,6500,2006,honda accord,4,6,gas,94199,automatic,sedan,grey,0,honda
11104,4800,2005,acura tl,3,6,gas,143964,automatic,sedan,silver,0,acura
11105,6285,2010,kia soul,2,4,gas,146843,automatic,wagon,grey,0,kia
11106,7490,2013,kia sorento,3,4,gas,97670,automatic,SUV,grey,0,kia
11107,6300,2005,chevrolet silverado 2500hd,2,8,gas,275000,automatic,pickup,white,1,chevrolet
11108,8499,2011,acura tl,3,6,gas,189000,automatic,sedan,unknown,1,acura
11109,15295,2018,nissan sentra,3,4,gas,43307,automatic,sedan,silver,0,nissan
11110,17900,2008,ford f350,3,8,diesel,188659,automatic,truck,black,1,ford
11111,13995,2008,chevrolet tahoe,2,8,gas,148509,automatic,SUV,unknown,1,chevrolet
11113,9500,2006,chevrolet silverado,3,8,gas,167000,automatic,pickup,white,1,chevrolet
11114,8995,2000,chevrolet silverado,2,8,gas,187543,automatic,truck,unknown,0,chevrolet
11115,4995,2010,chevrolet impala,2,6,gas,112000,automatic,sedan,silver,0,chevrolet
11116,12900,2015,dodge charger,3,6,gas,78327,automatic,sedan,unknown,0,dodge
11117,1700,2007,dodge grand caravan,2,6,gas,121000,other,mini-van,grey,0,dodge
11118,3999,2014,nissan versa,3,4,gas,149000,automatic,hatchback,blue,0,nissan
11119,1000,2004,volkswagen passat,1,6,gas,180000,automatic,sedan,silver,0,volkswagen
11120,10495,2013,ford explorer,3,6,gas,112218,automatic,other,grey,1,ford
11121,23500,2014,gmc sierra 1500,3,8,gas,89844,automatic,truck,black,1,gmc
11122,15995,2012,chevrolet silverado 1500,3,8,other,122506,automatic,pickup,blue,1,chevrolet
11123,5500,2008,ford mustang,3,6,gas,117000,automatic,coupe,red,0,ford
11124,9699,2010,ford f-150,3,8,gas,126000,automatic,pickup,blue,1,ford
11125,8499,2011,acura tl,3,6,gas,189000,automatic,sedan,grey,1,acura
11126,18995,2015,chevrolet silverado 1500,3,6,gas,61718,automatic,truck,red,0,chevrolet
11127,6995,2011,gmc sierra 1500,3,6,gas,188571,automatic,pickup,white,0,gmc
11128,12999,2016,toyota camry,4,4,gas,80000,automatic,sedan,blue,0,toyota
11129,4000,2009,ford expedition,2,8,gas,153451,automatic,SUV,brown,1,ford
11130,26999,2017,chevrolet silverado 1500,3,8,gas,36700,automatic,truck,white,1,chevrolet
11131,16995,2017,subaru forester,3,4,gas,39913,automatic,SUV,white,1,subaru
11132,4200,2007,toyota camry,3,4,gas,212000,automatic,sedan,silver,0,toyota
11133,12950,2011,ford f-150,3,8,gas,149014,automatic,truck,silver,1,ford
11134,9995,2007,toyota tundra,3,6,gas,121850,automatic,truck,grey,0,toyota
11135,8995,2012,nissan rogue,3,4,gas,51480,automatic,other,grey,1,nissan
11136,3500,2003,nissan altima,2,4,gas,105000,automatic,sedan,silver,0,nissan
11137,7495,2007,honda cr-v,3,4,gas,151640,automatic,van,silver,1,honda
11138,19500,2018,jeep cherokee,4,6,gas,15800,automatic,SUV,blue,0,jeep
11139,4600,2008,toyota camry,2,6,gas,154808,automatic,sedan,grey,0,toyota
11140,7299,2009,gmc acadia,3,6,gas,174000,automatic,SUV,blue,1,gmc
11141,5999,2010,honda accord,3,4,gas,188000,automatic,coupe,blue,0,honda
11142,8499,2010,chevrolet silverado 1500,3,8,gas,177000,automatic,pickup,red,1,chevrolet
11143,3200,1989,chevrolet camaro,2,8,gas,118224,automatic,coupe,unknown,0,chevrolet
11144,8995,2009,jeep grand cherokee,3,8,gas,104704,automatic,SUV,unknown,1,jeep
11145,6800,2012,honda civic,3,4,gas,123843,automatic,sedan,brown,0,honda
11146,13900,2013,gmc acadia,3,6,gas,98000,automatic,SUV,black,0,gmc
11147,7900,2009,toyota camry,3,4,gas,64000,automatic,sedan,white,0,toyota
11148,6490,2012,toyota camry le,3,4,gas,149295,automatic,sedan,unknown,0,toyota
11149,4500,1995,chevrolet silverado 1500,2,8,gas,170220,manual,pickup,unknown,1,chevrolet
11150,16800,2016,nissan rogue,4,4,gas,34000,automatic,SUV,silver,0,nissan
11151,24300,2013,toyota tacoma,3,6,gas,68358,automatic,truck,white,1,toyota
11152,12950,2011,ford f-150,3,8,gas,149014,automatic,truck,silver,1,ford
11153,7800,2014,ford mustang,2,6,gas,71000,automatic,convertible,red,0,ford
11154,9395,2008,ford edge,3,6,gas,98533,automatic,SUV,black,1,ford
11155,7995,2009,nissan murano,3,6,gas,114487,automatic,SUV,brown,1,nissan
11156,9995,2012,jeep liberty,3,6,gas,59277,automatic,SUV,black,1,jeep
11157,6795,2003,toyota 4runner,3,8,gas,180887,automatic,SUV,unknown,0,toyota
11158,23995,2015,toyota tundra,3,8,gas,60203,other,truck,white,1,toyota
11159,9995,2013,subaru outback,3,4,gas,99577,automatic,SUV,white,1,subaru
11160,8250,2013,subaru outback,3,4,gas,148000,automatic,wagon,black,1,subaru
11161,6995,2010,toyota corolla,3,4,gas,125000,automatic,sedan,unknown,0,toyota
11162,5995,2009,toyota camry,3,4,gas,130000,automatic,sedan,silver,0,toyota
11163,11995,2002,jeep wrangler,3,6,gas,86000,manual,SUV,red,1,jeep
11164,6995,2005,subaru outback,3,4,gas,113000,automatic,wagon,green,1,subaru
11165,13995,2004,jeep wrangler,3,6,gas,75000,manual,SUV,unknown,1,jeep
11166,7250,2010,dodge grand caravan,3,6,gas,126000,automatic,mini-van,unknown,0,dodge
11167,11995,2009,jeep wrangler,3,6,gas,130750,automatic,SUV,unknown,1,jeep
11168,11250,2008,chevrolet silverado 1500,3,8,gas,148123,automatic,truck,silver,1,chevrolet
11169,12000,2010,ford f150,3,8,gas,129500,automatic,truck,grey,1,ford
11170,7999,2010,ford edge,3,6,gas,47467,automatic,SUV,silver,0,ford
11171,14995,2015,volkswagen passat,4,4,gas,39000,automatic,sedan,white,0,volkswagen
11172,4800,2001,ford f250,2,8,gas,184264,automatic,pickup,green,1,ford
11173,19995,2014,nissan frontier,4,6,gas,51596,automatic,truck,white,1,nissan
11174,11750,2010,bmw x5,3,6,gas,92350,automatic,SUV,black,1,bmw
11175,13994,2017,ford escape,3,4,gas,51251,automatic,SUV,grey,1,ford
11176,9990,2009,ford f150,3,8,gas,137256,automatic,truck,white,1,ford
11177,16989,2013,chevrolet silverado 1500,3,8,gas,98000,automatic,pickup,blue,1,chevrolet
11178,20700,2013,chevrolet silverado 1500,3,8,gas,98000,other,sedan,custom,1,chevrolet
11179,9875,2010,ford ranger,3,6,gas,126000,automatic,pickup,unknown,1,ford
11180,10799,2011,toyota sienna,2,6,gas,118103,automatic,mini-van,white,0,toyota
11181,2200,1977,gmc sierra 1500,1,8,gas,136250,manual,pickup,unknown,1,gmc
11182,24999,2016,honda odyssey,3,6,gas,53230,automatic,mini-van,black,0,honda
11183,2300,2002,volkswagen jetta,2,4,gas,148000,manual,sedan,red,0,volkswagen
11184,12995,2014,honda cr-v,3,4,gas,86000,automatic,SUV,brown,1,honda
11185,10500,2003,ram 2500,2,6,diesel,170000,automatic,truck,blue,1,ram
11186,13450,2005,jeep wrangler,3,6,gas,113000,automatic,SUV,green,1,jeep
11187,6000,2000,chevrolet silverado 1500,2,8,gas,188000,automatic,truck,black,1,chevrolet
11188,8995,2013,hyundai sonata,4,4,gas,107625,automatic,sedan,red,0,hyundai
11189,5000,2007,volkswagen passat,3,4,gas,112521,automatic,wagon,white,0,volkswagen
11190,4000,2004,cadillac escalade,2,8,gas,156000,automatic,SUV,white,1,cadillac
11191,9299,2015,chevrolet cruze,2,4,gas,84000,automatic,other,blue,0,chevrolet
11192,9299,2015,chevrolet cruze,2,4,gas,84000,automatic,other,blue,0,chevrolet
11193,17299,2014,jeep grand cherokee,2,6,gas,62666,automatic,other,unknown,1,jeep
11194,8999,2011,nissan maxima,2,6,gas,98127,automatic,other,white,0,nissan
11195,10299,2013,nissan rogue,3,4,gas,73000,automatic,SUV,red,1,nissan
11196,2999,2000,ford f250 super duty,2,8,diesel,150407,automatic,pickup,blue,1,ford
11197,2000,2010,hyundai sonata,2,4,gas,174000,automatic,sedan,blue,0,hyundai
11198,4800,2007,toyota prius,4,4,gas,147000,automatic,hatchback,grey,0,toyota
11199,9900,2016,ford fusion se,4,4,gas,107008,automatic,sedan,silver,0,ford
11200,26600,2016,ford mustang gt coupe 2d,2,8,gas,31100,other,coupe,unknown,0,ford
11201,5000,2007,acura tl,2,6,gas,188000,automatic,sedan,silver,0,acura
11202,6400,2012,kia soul,3,4,gas,79000,automatic,hatchback,unknown,0,kia
11203,400,1991,honda accord,1,4,gas,275000,manual,sedan,black,0,honda
11204,6000,2008,ford mustang,3,6,gas,127326,manual,coupe,unknown,0,ford
11206,14999,2017,toyota corolla,3,4,gas,38902,automatic,sedan,grey,0,toyota
11207,6995,2006,honda cr-v,3,4,gas,127162,automatic,SUV,unknown,1,honda
11208,4495,2005,toyota camry,3,4,gas,163594,automatic,sedan,silver,0,toyota
11209,7495,2007,toyota camry,3,6,gas,93136,automatic,sedan,white,0,toyota
11210,6995,2010,honda accord,3,4,gas,155134,automatic,sedan,unknown,0,honda
11211,15000,2012,honda pilot,3,6,gas,87263,automatic,SUV,black,0,honda
11212,13590,2010,cadillac escalade,4,8,gas,115000,automatic,SUV,black,0,cadillac
11213,12999,2015,chevrolet equinox,3,6,gas,86853,automatic,SUV,unknown,0,chevrolet
11214,5900,2004,ford f-150,2,8,gas,158000,automatic,truck,unknown,0,ford
11215,1200,2006,honda odyssey,1,6,gas,224274,automatic,mini-van,blue,0,honda
11216,8500,1986,chevrolet silverado,3,8,gas,72419,automatic,pickup,red,0,chevrolet
11217,20000,2005,chevrolet silverado 2500hd,3,8,diesel,136000,automatic,pickup,silver,1,chevrolet
11218,4800,2002,chevrolet silverado 1500,3,8,gas,142999,automatic,truck,black,0,chevrolet
11219,17500,2016,toyota tacoma,3,4,gas,56000,automatic,truck,white,0,toyota
11220,2900,2008,chevrolet malibu,2,6,gas,105000,automatic,sedan,brown,0,chevrolet
11221,24000,2008,ford f350 super duty,2,8,diesel,132000,automatic,pickup,green,1,ford
11222,18000,2018,chevrolet malibu,4,4,gas,3063,automatic,sedan,white,0,chevrolet
11223,23000,2003,ford f150,3,8,gas,103000,automatic,truck,black,0,ford
11224,14000,2006,ford f-250,2,8,diesel,162391,automatic,truck,unknown,1,ford
11225,31275,2019,ram 2500,3,6,diesel,14531,automatic,truck,white,1,ram
11226,3500,2007,honda pilot,3,6,gas,186071,automatic,SUV,green,0,honda
11227,4250,2012,nissan versa,3,4,gas,118000,automatic,sedan,grey,0,nissan
11228,18500,2016,toyota tacoma,3,4,gas,51602,automatic,truck,white,0,toyota
11229,18995,2017,toyota tacoma,3,4,gas,50209,automatic,truck,unknown,0,toyota
11230,9999,2014,buick enclave,3,6,gas,178000,automatic,SUV,silver,1,buick
11231,11750,2010,bmw x5,3,6,gas,92350,automatic,SUV,black,1,bmw
11232,17999,2014,chevrolet suburban,4,8,gas,85000,automatic,SUV,white,1,chevrolet
11233,26900,2011,ford f350,3,8,diesel,120000,automatic,truck,white,1,ford
11234,25200,2014,chevrolet silverado 1500 crew,2,8,gas,94954,automatic,pickup,silver,1,chevrolet
11235,7900,2011,jeep liberty,4,6,gas,89000,automatic,SUV,grey,1,jeep
11236,9900,2012,chrysler 300,3,6,gas,100048,automatic,sedan,silver,0,chrysler
11237,17900,2009,ford f150,3,6,gas,103169,automatic,truck,red,1,ford
11238,16900,2010,ford f150,3,8,gas,126000,automatic,truck,grey,0,ford
11239,15900,2006,ford f250,3,8,diesel,159163,automatic,truck,blue,1,ford
11240,7900,2018,nissan murano,2,6,gas,22000,automatic,SUV,black,0,nissan
11241,12000,2007,chevrolet silverado 1500,3,8,gas,204000,automatic,truck,unknown,1,chevrolet
11242,2400,2006,chevrolet malibu,2,6,gas,138499,automatic,sedan,white,0,chevrolet
11243,21900,2016,nissan frontier crew cab sv,2,6,gas,4998,other,pickup,white,0,nissan
11244,4999,2013,nissan versa,3,4,gas,98000,automatic,sedan,grey,0,nissan
11245,4300,2007,toyota camry,3,4,gas,123539,automatic,sedan,black,0,toyota
11246,8499,2011,acura tl,3,6,gas,189000,automatic,sedan,unknown,1,acura
11247,2800,2003,nissan maxima,2,6,gas,170000,automatic,sedan,silver,0,nissan
11248,13900,2010,ram 1500,3,8,gas,114604,automatic,truck,brown,1,ram
11249,32800,2018,ram 1500,4,8,gas,18852,automatic,pickup,red,0,ram
11250,21900,2013,toyota tacoma,3,6,gas,97889,manual,truck,grey,1,toyota
11251,3500,2001,ford mustang,2,6,gas,122061,automatic,coupe,unknown,0,ford
11252,3500,2008,toyota prius,3,4,gas,180500,automatic,hatchback,unknown,0,toyota
11253,2500,2006,chevrolet malibu,2,6,gas,195000,automatic,sedan,white,0,chevrolet
11254,9500,2010,ram 1500,3,8,gas,169000,automatic,pickup,white,1,ram
11255,7500,1994,jeep wrangler,2,4,gas,160000,manual,SUV,unknown,1,jeep
11256,12999,2016,nissan maxima,3,6,gas,75000,automatic,sedan,blue,0,nissan
11257,4000,2006,chevrolet silverado 1500,2,8,gas,231000,automatic,pickup,silver,1,chevrolet
11258,800,2002,honda civic,1,4,gas,220000,manual,sedan,black,0,honda
11259,4250,1997,jeep grand cherokee,3,8,gas,162650,automatic,offroad,unknown,1,jeep
11260,3500,2006,toyota sienna,2,6,gas,205000,automatic,mini-van,grey,0,toyota
11261,6500,1996,chevrolet tahoe,2,8,gas,232956,automatic,offroad,black,1,chevrolet
11262,2800,2002,chevrolet trailblazer,2,6,gas,167062,automatic,SUV,brown,0,chevrolet
11263,2900,2006,ford f150,2,8,gas,250129,automatic,pickup,white,0,ford
11264,18263,2013,ram 1500,3,8,gas,68720,automatic,truck,unknown,1,ram
11265,5900,2011,chevrolet camaro,3,6,gas,161000,manual,sedan,silver,0,chevrolet
11266,16550,2006,ford f250 super duty,3,8,gas,107495,automatic,truck,blue,1,ford
11267,13690,2015,toyota camry,4,4,gas,38476,automatic,sedan,blue,0,toyota
11268,10540,2012,ford f150,3,6,gas,182351,automatic,pickup,grey,0,ford
11269,2975,2008,honda accord,2,6,gas,240000,automatic,sedan,brown,0,honda
11270,1600,2002,chevrolet camaro,2,6,gas,144000,manual,coupe,red,0,chevrolet
11271,3999,2006,chrysler 300,3,6,gas,124459,automatic,sedan,black,0,chrysler
11272,2999,2014,hyundai sonata,3,6,gas,71706,automatic,sedan,black,0,hyundai
11273,4999,2007,ford edge,3,6,gas,73539,automatic,sedan,unknown,0,ford
11274,2999,2014,chevrolet cruze,3,4,gas,79643,automatic,sedan,black,0,chevrolet
11275,1499,2005,chevrolet trailblazer,3,6,gas,150026,automatic,SUV,red,0,chevrolet
11276,4500,2010,nissan altima,2,4,gas,113600,automatic,sedan,blue,0,nissan
11277,10495,2012,bmw x5,2,6,gas,123500,automatic,SUV,white,1,bmw
11278,5500,2011,hyundai sonata,2,4,gas,125650,automatic,sedan,blue,0,hyundai
11279,10995,2014,dodge grand caravan,2,6,gas,88100,automatic,van,unknown,0,dodge
11280,7495,2013,chevrolet equinox,2,4,gas,88200,automatic,SUV,black,0,chevrolet
11281,4500,2008,toyota prius,2,4,gas,147398,automatic,hatchback,grey,0,toyota
11282,5500,1993,chevrolet silverado,3,8,gas,191000,automatic,truck,black,1,chevrolet
11283,23950,2016,ram 1500,3,8,gas,56000,automatic,truck,white,1,ram
11284,12899,2017,toyota corolla,3,4,gas,41197,automatic,sedan,blue,0,toyota
11285,29950,2017,jeep wrangler,3,6,gas,38902,automatic,SUV,white,1,jeep
11286,20595,2014,chevrolet silverado 1500,3,8,gas,113703,automatic,truck,white,1,chevrolet
11287,1500,2004,hyundai elantra,2,4,gas,173000,manual,sedan,red,0,hyundai
11288,11695,2014,ford escape,3,4,gas,90551,automatic,SUV,grey,1,ford
11289,9395,2008,ford edge,3,6,gas,98533,automatic,SUV,black,1,ford
11290,4000,2009,chevrolet trailblazer,3,6,gas,149000,automatic,SUV,white,1,chevrolet
11291,15895,2014,jeep cherokee,3,6,gas,70764,automatic,SUV,unknown,1,jeep
11292,7995,2009,nissan murano,3,6,gas,114487,automatic,SUV,brown,1,nissan
11293,14295,2014,buick enclave,3,6,gas,114856,automatic,SUV,white,1,buick
11294,16995,2011,chevrolet silverado 1500,3,8,gas,130954,automatic,truck,silver,1,chevrolet
11295,1600,2007,honda accord,2,4,gas,142678,automatic,sedan,grey,0,honda
11296,19900,2010,gmc sierra,2,8,diesel,194140,automatic,truck,black,1,gmc
11298,23995,2015,toyota tundra,3,8,gas,60203,other,truck,white,1,toyota
11299,6795,2003,toyota 4runner,3,8,gas,180887,automatic,SUV,blue,0,toyota
11300,14995,2011,ram 1500,3,8,gas,105464,automatic,truck,grey,1,ram
11301,9495,2009,chevrolet camaro,3,6,gas,110887,automatic,other,grey,0,chevrolet
11302,5700,2011,chevrolet impala,2,6,gas,102000,automatic,sedan,silver,0,chevrolet
11303,13995,2005,gmc sierra 2500hd,3,8,gas,112368,automatic,pickup,green,1,gmc
11304,11600,2013,volkswagen jetta,4,4,diesel,60000,automatic,sedan,white,0,volkswagen
11305,13995,2009,cadillac escalade,3,8,gas,144204,automatic,SUV,white,1,cadillac
11306,8595,2012,chrysler town & country,3,6,gas,85400,automatic,mini-van,black,0,chrysler
11307,13995,2009,cadillac escalade,3,8,gas,130000,automatic,SUV,silver,1,cadillac
11308,19900,2015,ford explorer,2,6,gas,84000,automatic,SUV,silver,1,ford
11309,8595,2014,volkswagen jetta,3,4,gas,62667,automatic,sedan,blue,0,volkswagen
11310,4100,2004,ford f-150,2,8,gas,173200,automatic,truck,silver,1,ford
11311,3000,2000,toyota tundra,2,6,gas,235000,automatic,truck,unknown,1,toyota
11312,9995,2004,ford expedition,3,8,gas,237000,automatic,SUV,blue,1,ford
11313,2495,2007,dodge grand caravan,4,6,gas,200000,automatic,van,blue,0,dodge
11314,3995,2005,chevrolet trailblazer,4,6,gas,106000,automatic,SUV,green,1,chevrolet
11315,12800,2016,nissan sentra,2,4,gas,32600,automatic,other,unknown,0,nissan
11316,12800,2017,hyundai elantra,2,4,gas,35068,automatic,other,grey,0,hyundai
11317,3980,2012,ford focus se,3,4,gas,157000,manual,hatchback,silver,0,ford
11318,7900,2012,honda civic,3,4,gas,106674,automatic,coupe,unknown,0,honda
11319,6499,2008,toyota prius,3,4,hybrid,106614,automatic,hatchback,blue,0,toyota
11320,7900,2014,volkswagen jetta,3,4,gas,78412,manual,sedan,brown,0,volkswagen
11321,8900,2010,toyota prius,3,4,hybrid,96128,automatic,hatchback,grey,0,toyota
11322,12900,2009,bmw x5,3,6,gas,101053,automatic,SUV,black,1,bmw
11323,25100,2014,ford f150 supercrew cab xlt,2,6,gas,87377,other,pickup,black,1,ford
11324,3899,2007,jeep liberty,4,6,gas,115000,automatic,truck,white,1,jeep
11325,27800,2016,ford f150 supercrew cab xlt,2,6,gas,47570,other,pickup,white,1,ford
11326,25600,2017,ford mustang gt coupe 2d,2,8,gas,42957,other,coupe,unknown,0,ford
11327,5000,1998,ford f-150,4,8,gas,120000,automatic,truck,red,1,ford
11328,7995,2016,kia sorento,3,4,gas,56000,automatic,SUV,unknown,0,kia
11329,13500,2009,jeep wrangler,3,6,gas,181000,automatic,SUV,black,1,jeep
11330,10995,2008,ram 2500,2,8,gas,147398,automatic,truck,white,1,ram
11331,2600,2002,honda accord,2,6,gas,190000,automatic,hatchback,red,0,honda
11332,7400,2009,toyota tacoma,3,4,gas,147000,automatic,pickup,unknown,0,toyota
11333,7700,2012,honda civic lx,3,4,gas,94000,automatic,sedan,black,0,honda
11334,3000,2006,chevrolet impala,3,6,gas,179168,automatic,sedan,brown,0,chevrolet
11335,13599,2017,chevrolet malibu,3,4,gas,72363,automatic,sedan,white,0,chevrolet
11336,14988,2017,hyundai santa fe,4,4,gas,44173,automatic,SUV,grey,0,hyundai
11337,8390,2008,honda cr-v,3,4,gas,87000,automatic,SUV,unknown,0,honda
11338,10500,2012,ford f-150,2,6,gas,123000,automatic,truck,silver,1,ford
11339,13477,2017,hyundai sonata,4,4,gas,76592,automatic,sedan,silver,0,hyundai
11340,800,2000,ford focus,1,4,gas,85777,automatic,sedan,red,0,ford
11341,5000,1992,chevrolet corvette,2,8,gas,90921,automatic,coupe,black,0,chevrolet
11342,10540,2015,ford f150,3,6,gas,78327,automatic,pickup,grey,0,ford
11343,17000,2003,chevrolet corvette,3,8,gas,146000,manual,coupe,black,0,chevrolet
11344,15900,2006,chevrolet corvette,3,8,gas,109760,automatic,coupe,red,0,chevrolet
11345,3500,2005,honda odyssey,3,6,gas,119000,automatic,mini-van,unknown,0,honda
11346,21900,2015,jeep wrangler unlimited,2,6,gas,84000,automatic,SUV,black,1,jeep
11347,5950,2008,toyota camry,2,6,gas,169951,automatic,sedan,green,0,toyota
11348,4950,2010,nissan altima,2,4,gas,130608,automatic,sedan,black,0,nissan
11349,11950,2010,ram 1500,3,8,gas,157606,automatic,truck,white,1,ram
11350,18995,2015,ram 2500,3,6,diesel,162430,automatic,truck,white,0,ram
11351,7590,2011,toyota prius,3,4,hybrid,128859,automatic,sedan,silver,0,toyota
11352,4800,2007,dodge charger,3,6,gas,107000,automatic,sedan,grey,0,dodge
11353,31500,2015,chevrolet silverado 2500hd,3,8,diesel,164584,automatic,truck,grey,1,chevrolet
11354,19800,2014,chevrolet silverado,2,8,diesel,150764,automatic,truck,unknown,1,chevrolet
11355,22792,2015,chevrolet silverado 1500,3,6,gas,44719,automatic,truck,orange,1,chevrolet
11356,1700,2009,ford taurus,2,6,gas,184264,automatic,sedan,unknown,0,ford
11357,2800,2002,chevrolet trailblazer,2,6,gas,172000,automatic,SUV,brown,0,chevrolet
11358,15995,2015,ram 1500,3,8,gas,78327,automatic,truck,grey,0,ram
11359,3999,2006,chevrolet impala,3,6,gas,85207,automatic,sedan,unknown,0,chevrolet
11360,4999,2003,ram 1500,3,8,gas,131916,automatic,pickup,black,0,ram
11361,3999,2006,chrysler 300,3,6,gas,146331,automatic,sedan,unknown,0,chrysler
11362,3999,2009,chevrolet impala,3,6,gas,115397,automatic,sedan,red,0,chevrolet
11363,6999,2006,ram 1500,3,8,gas,97255,automatic,pickup,unknown,0,ram
11364,2350,2004,honda civic,1,4,gas,165165,automatic,sedan,grey,1,honda
11365,16900,2008,ford f350,3,8,diesel,134591,automatic,truck,unknown,1,ford
